Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ15,OUT017,1365.8563
FDQ33,OUT010,477.63693
FDT22,OUT013,883.445
DRO35,OUT035,2009.1516
FDJ41,OUT049,4147.6045
FDQ27,OUT035,1988.0283
FDC26,OUT017,1825.5303
NCF43,OUT027,3666.1301
NCR50,OUT035,2627.76
FDE39,OUT018,1782.7267
FDN49,OUT027,1100.704
DRG11,OUT035,1717.588
NCA18,OUT049,1943.1069
FDM36,OUT018,2584.08
FDW32,OUT017,1429.605
NCQ18,OUT010,370.71533
FDX14,OUT027,2143.1567
FDD46,OUT017,2385.5466
FDI34,OUT019,700.9748
NCJ17,OUT035,1419.3447
FDB52,OUT035,4157.6934
FDV55,OUT018,2191.1763
FDC57,OUT046,3024.5586
FDB29,OUT046,1968.1139
NCO43,OUT035,1883.5582
FDG44,OUT045,948.516
FDJ34,OUT045,1954.3905
FDH40,OUT049,1392.7739
NCD07,OUT027,3165.3533
FDB41,OUT017,881.8012
FDH47,OUT018,1602.484
DRK37,OUT035,3143.428
FDM25,OUT019,553.7837
NCX06,OUT045,3029.8743
NCS05,OUT017,2157.2449
FDS39,OUT045,2117.1091
FDC47,OUT027,5429.4126
FDG20,OUT013,2773.1704
DRL23,OUT017,1760.1112
FDY33,OUT013,2654.5725
NCH18,OUT045,3746.5186
FDX47,OUT035,2371.0159
NCB06,OUT045,2609.712
FDP36,OUT049,865.78125
FDW44,OUT018,2598.6294
NCU41,OUT018,2841.7273
NCS17,OUT046,1584.5215
FDD46,OUT035,2385.5466
FDE45,OUT017,2920.5354
FDI09,OUT017,3651.3115
NCJ54,OUT010,648.2126
NCA29,OUT018,2630.8271
NCN41,OUT027,3331.352
FDY34,OUT035,2674.7246
NCG55,OUT035,2000.5818
DRM49,OUT046,844.3261
NCB42,OUT049,1947.7
FDE58,OUT045,1886.2994
DRJ25,OUT013,885.9737
FDS47,OUT010,305.47165
FDY21,OUT049,3100.6216
NCI54,OUT013,1847.9475
FDO24,OUT017,2526.7998
FDY43,OUT035,2747.209
FDF35,OUT018,1575.628
NCP29,OUT019,278.96463
FDN28,OUT027,2580.6565
FDJ50,OUT018,771.04535
FDQ14,OUT027,3688.829
FDC37,OUT035,1744.8529
FDN08,OUT046,1946.9197
FDD04,OUT035,2275.2202
FDW34,OUT018,3158.9026
FDP04,OUT017,1161.8563
NCG07,OUT017,3141.6577
NCN14,OUT018,2881.0903
FDJ16,OUT045,960.6106
NCM42,OUT045,1674.7064
NCF19,OUT046,868.3413
FDY21,OUT018,2947.9023
FDY19,OUT035,1996.0294
FDV09,OUT045,2503.9292
FDA28,OUT013,2165.7139
FDC38,OUT018,1786.1003
FDL28,OUT045,3739.5676
NCH43,OUT049,3433.588
NCN53,OUT045,700.8264
NCW05,OUT017,1706.7823
NCO30,OUT018,2779.7314
FDT04,OUT019,206.73212
FDB27,OUT018,2839.628
NCK07,OUT013,2601.0942
NCA53,OUT013,852.33655
FDB33,OUT018,2359.4165
FDU37,OUT017,1446.8375
FDR13,OUT035,2007.4554
FDE45,OUT049,2868.06
FDV37,OUT017,3132.7432
FDX44,OUT019,425.11996
NCL06,OUT017,4011.009
FDJ28,OUT045,3063.0818
FDX55,OUT049,3483.4282
NCK17,OUT018,587.0934
FDH52,OUT035,1065.4591
FDN13,OUT027,2813.6604
FDK44,OUT018,2571.9758
FDU16,OUT046,1365.2412
FDZ07,OUT017,1079.2029
NCN06,OUT027,3809.2563
FDH02,OUT010,401.3909
NCW18,OUT045,3616.8389
FDH57,OUT013,2112.0042
FDV35,OUT045,2439.3687
NCU29,OUT013,2398.5178
NCP02,OUT046,941.1261
FDN44,OUT013,2644.0627
FDX03,OUT018,610.0904
FDR11,OUT010,435.84155
FDA36,OUT046,3081.7686
FDP58,OUT027,5324.282
FDH31,OUT045,1558.7262
FDH34,OUT035,3150.0134
FDS13,OUT035,3902.5806
FDT01,OUT018,3157.401
FDY09,OUT049,2920.6462
FDV33,OUT027,5757.4146
NCW29,OUT010,428.5437
NCN17,OUT045,1686.8002
FDX01,OUT046,1992.722
FDL03,OUT049,2964.189
DRL59,OUT049,986.37366
DRM11,OUT027,5774.923
FDA43,OUT049,3095.1753
FDZ56,OUT010,499.51715
FDI44,OUT018,1232.9369
FDB50,OUT013,1325.7969
FDU15,OUT019,211.90048
NCJ19,OUT019,305.3182
FDD48,OUT013,1959.5992
NCW42,OUT035,3761.5918
FDL24,OUT017,2918.56
NCB30,OUT013,3028.7507
FDK25,OUT013,2804.5913
FDW28,OUT049,3031.3447
FDD47,OUT017,3115.3833
FDK16,OUT019,358.408
FDW37,OUT046,1526.0455
FDA48,OUT035,3627.947
FDA14,OUT017,2542.1667
FDV15,OUT013,1721.3055
FDN22,OUT049,3648.55
NCD55,OUT045,726.6776
FDY43,OUT013,2716.4214
NCU05,OUT017,1377.5764
FDF10,OUT035,2531.858
FDR39,OUT018,2874.553
FDG40,OUT013,709.54224
FDZ28,OUT019,394.7928
FDE02,OUT045,1502.9398
FDU60,OUT049,2703.9915
FDM21,OUT013,3559.9873
FDV52,OUT019,354.87708
NCW06,OUT013,3010.8923
FDX36,OUT035,3641.8909
FDT35,OUT027,4180.7603
NCL19,OUT010,518.3034
NCD31,OUT046,2704.435
FDE53,OUT019,390.75238
FDW58,OUT019,338.8124
DRF48,OUT046,3029.8772
FDW57,OUT035,2856.417
DRH13,OUT017,1748.8849
FDT33,OUT013,2609.1619
DRK47,OUT027,5217.81
FDY22,OUT010,432.02295
FDC35,OUT019,588.94336
FDO03,OUT013,3817.6128
FDF24,OUT045,1313.8115
FDF56,OUT018,2847.1416
FDD28,OUT013,881.82135
FDG53,OUT027,3341.5142
FDO27,OUT019,378.08063
NCF54,OUT018,2606.3464
FDC20,OUT027,1737.4507
FDU10,OUT046,748.814
DRA24,OUT018,2297.4795
FDA02,OUT010,482.57358
FDG10,OUT017,962.242
FDW39,OUT010,624.2576
FDP04,OUT019,280.23807
NCM55,OUT013,3023.2268
FDG47,OUT045,3912.0037
NCU41,OUT017,3139.6978
NCK31,OUT017,913.9313
FDZ46,OUT045,1700.3972
FDU13,OUT027,3560.0708
NCF19,OUT045,835.774
NCJ43,OUT013,2810.1292
NCJ05,OUT045,2471.0132
FDS04,OUT027,2864.8523
FDX28,OUT010,325.10886
FDB41,OUT027,1470.1699
FDG53,OUT046,2173.6597
FDL15,OUT010,472.5445
FDQ08,OUT049,1057.7994
DRN36,OUT013,1604.5795
FDI46,OUT013,4020.0195
FDG16,OUT027,5179.2046
FDV32,OUT013,1100.2965
FDF44,OUT010,368.59445
FDK04,OUT018,804.85724
NCA41,OUT013,3046.8254
FDD51,OUT017,746.28284
NCZ53,OUT045,3068.2354
FDP01,OUT027,3688.8555
FDY25,OUT049,3009.2842
FDB17,OUT018,2678.1553
NCV54,OUT018,1800.1259
FDJ32,OUT017,1129.6787
FDA37,OUT049,2047.097
FDG35,OUT035,3146.3254
NCM05,OUT018,3506.64
FDG45,OUT046,3522.2275
FDH28,OUT013,753.20526
NCE18,OUT049,3639.707
FDH38,OUT045,1902.4651
FDR56,OUT013,3034.8877
FDH17,OUT027,2487.0847
FDD39,OUT049,3433.273
FDB41,OUT049,859.7471
NCR53,OUT046,3445.5437
FDX46,OUT017,954.6722
FDV28,OUT049,733.264
FDA08,OUT018,2243.3416
FDH45,OUT017,734.7985
NCS38,OUT010,398.36166
FDD40,OUT010,643.96906
DRM59,OUT035,2422.6772
NCJ43,OUT018,2763.3564
NCN29,OUT013,850.84863
NCC19,OUT045,3041.1533
FDR56,OUT035,3127.07
FDZ43,OUT049,3879.8838
FDJ32,OUT010,303.842
DRH03,OUT017,1563.2863
NCZ54,OUT035,2695.1497
FDE26,OUT017,2450.3562
FDS03,OUT045,1148.0098
DRZ24,OUT019,390.33154
FDO48,OUT027,4791.5933
FDW39,OUT049,2831.1045
NCK05,OUT049,1128.9147
NCK30,OUT017,3916.072
FDT27,OUT018,3243.193
FDS08,OUT019,498.52277
NCJ19,OUT049,982.64075
FDC58,OUT045,738.4126
DRE37,OUT013,3056.6067
FDW02,OUT035,2129.082
FDJ02,OUT010,485.41025
FDX09,OUT045,2842.1401
FDT31,OUT010,611.1449
FDI24,OUT049,2847.1992
FDY09,OUT045,2938.7354
FDV28,OUT045,692.44135
DRM47,OUT049,3093.108
FDT52,OUT019,629.6913
FDI48,OUT018,822.23175
FDY55,OUT017,4140.031
FDU48,OUT013,2089.1116
FDN25,OUT045,909.5965
FDP20,OUT049,2081.5056
FDJ15,OUT013,3016.44
FDD04,OUT018,1757.2377
FDY58,OUT045,3762.2466
FDR37,OUT018,2776.5942
FDF44,OUT013,2113.8403
FDD32,OUT045,1349.9875
FDR57,OUT017,2414.272
DRG39,OUT027,1669.9109
FDX15,OUT017,2615.7224
DRN37,OUT045,2527.6863
FDW40,OUT027,3640.424
FDB32,OUT049,1510.9357
FDM40,OUT018,1744.654
FDE39,OUT027,2999.9504
DRH49,OUT017,1415.3248
FDT46,OUT049,868.26935
NCF06,OUT035,3811.2903
FDP07,OUT017,3164.9797
FDC04,OUT013,4027.7644
FDZ32,OUT017,1744.1326
FDD50,OUT045,2634.4202
FDU56,OUT017,3175.1052
FDV34,OUT017,1298.9397
NCY41,OUT013,722.1171
NCK18,OUT046,2630.4006
DRH25,OUT049,957.5813
FDT57,OUT046,3773.5203
FDV56,OUT018,1495.9525
FDV12,OUT045,1611.3746
FDN52,OUT017,1431.8032
FDX38,OUT035,882.85016
FDE47,OUT018,1840.4655
NCO07,OUT013,3352.5105
FDV09,OUT027,3659.9314
FDZ23,OUT019,574.1692
DRH51,OUT018,1313.4093
NCY54,OUT045,2727.751
DRG49,OUT013,3829.424
NCC19,OUT049,3088.0847
NCV53,OUT045,3904.0608
FDZ47,OUT019,344.70016
NCO26,OUT018,1663.8654
NCP02,OUT045,997.38965
NCW30,OUT018,3162.3467
NCN55,OUT046,3742.0212
FDB20,OUT010,312.97733
DRL11,OUT013,2508.3567
DRD60,OUT045,2972.4143
FDW14,OUT010,336.7795
FDL27,OUT010,288.5534
FDU09,OUT018,802.3425
DRH36,OUT027,2046.9017
FDP34,OUT027,3303.2114
FDE04,OUT017,2964.9004
FDZ57,OUT027,3387.844
FDF02,OUT010,347.68643
FDG28,OUT045,3842.6284
NCI31,OUT046,705.9419
FDT43,OUT013,854.534
FDU20,OUT046,2132.573
FDD53,OUT013,753.4672
FDW15,OUT045,2489.2659
NCT53,OUT045,2508.212
NCG55,OUT027,3003.4043
FDD48,OUT035,1960.2827
FDG47,OUT049,3945.1064
FDI21,OUT017,1207.6595
FDT27,OUT017,3915.2432
DRO35,OUT013,2055.928
FDD33,OUT017,3765.5803
FDC04,OUT035,3910.2756
FDY34,OUT013,2573.3572
DRJ49,OUT049,2071.2473
FDE05,OUT049,2436.9136
FDU31,OUT017,3554.7427
NCN19,OUT027,5010.12
FDK56,OUT027,5124.9546
FDK58,OUT017,1762.0822
NCJ42,OUT035,1766.7865
FDZ34,OUT027,4775.3096
FDA52,OUT018,2690.108
NCR29,OUT013,883.11115
FDT48,OUT035,3624.7231
DRJ51,OUT019,681.41583
NCS54,OUT046,2940.825
FDV01,OUT035,2489.6926
DRG51,OUT027,4636.981
NCG42,OUT013,2168.8171
FDA51,OUT049,1943.4883
FDV19,OUT010,516.20654
NCT18,OUT045,3070.6392
NCS41,OUT045,3062.4946
FDO03,OUT046,3742.5466
FDL12,OUT010,312.04105
FDY37,OUT010,478.21585
FDI58,OUT049,1568.5381
FDT28,OUT018,2206.854
NCC42,OUT010,406.98337
FDO01,OUT017,2110.3777
FDJ02,OUT013,2467.0095
FDQ04,OUT018,618.02094
DRL47,OUT013,2097.4397
FDZ32,OUT035,1743.0237
FDC35,OUT035,3506.2288
FDX14,OUT045,1251.361
FDZ35,OUT013,1745.2626
FDL14,OUT013,2336.2097
FDO04,OUT049,984.697
DRK11,OUT017,2412.4338
FDB44,OUT018,3061.1528
FDZ50,OUT049,3101.623
FDI12,OUT027,2625.4128
FDU43,OUT017,3932.5046
FDD58,OUT010,342.17722
FDB27,OUT017,3130.165
FDB04,OUT018,1284.5585
NCO17,OUT013,1997.0216
FDL12,OUT017,974.97345
DRJ13,OUT049,2632.5103
FDD57,OUT045,1534.0966
FDW19,OUT035,1837.7333
DRD27,OUT018,1407.4813
FDH27,OUT027,3721.9634
NCW30,OUT027,6870.489
FDR40,OUT018,1209.4342
FDG05,OUT013,2516.6467
NCY41,OUT019,212.06737
FDI38,OUT018,3073.633
FDR20,OUT046,737.0152
FDE09,OUT017,1749.5079
FDN50,OUT019,377.0687
DRF27,OUT045,2354.745
DRF51,OUT013,715.3744
NCO02,OUT019,304.55936
FDB51,OUT027,1702.756
FDJ50,OUT013,893.6475
FDN52,OUT013,1409.305
FDX14,OUT013,1321.5887
FDT27,OUT019,741.9601
FDV10,OUT013,782.4605
FDU33,OUT046,820.0698
FDU58,OUT046,3111.1094
NCP42,OUT027,5398.025
FDL51,OUT027,4801.6494
DRH15,OUT027,1125.2375
FDU16,OUT017,1456.7106
FDW15,OUT017,2551.5132
FDQ44,OUT045,1890.5603
NCI06,OUT027,4730.7217
DRK23,OUT019,659.33795
FDC28,OUT035,1732.6533
NCY17,OUT019,233.73346
NCV05,OUT018,2204.7656
FDM34,OUT019,406.27896
DRD60,OUT027,4940.2754
FDT38,OUT046,1406.2665
FDQ57,OUT018,2126.3223
FDE59,OUT027,1262.5272
NCM43,OUT046,2715.887
DRI51,OUT049,2897.4587
NCG30,OUT017,2013.9531
NCK54,OUT035,2007.7677
FDQ16,OUT019,340.7968
FDI36,OUT013,3012.8523
FDX16,OUT027,3668.5771
FDA34,OUT046,3189.1824
FDJ48,OUT018,3277.3423
FDU47,OUT035,2050.9456
FDS39,OUT046,2177.3022
FDD11,OUT046,3739.6697
FDM16,OUT027,2149.1863
FDU56,OUT018,2860.0017
FDQ32,OUT017,2113.087
DRK35,OUT013,823.02277
FDA58,OUT049,3790.6487
DRG48,OUT019,488.27606
FDT59,OUT010,695.4894
FDQ31,OUT019,340.6169
FDS51,OUT018,961.3267
FDW32,OUT027,2626.8987
FDI15,OUT027,5654.5366
NCV30,OUT017,1110.7311
DRG25,OUT049,3120.265
FDT02,OUT013,708.1682
FDO33,OUT027,3171.615
FDP38,OUT035,880.71594
FDZ45,OUT035,3200.857
NCA54,OUT027,4730.7217
FDU33,OUT017,865.48175
FDN58,OUT017,3807.9001
FDI05,OUT045,1262.7261
FDM57,OUT019,324.19647
NCS42,OUT027,2410.4768
FDB57,OUT045,3596.2112
FDC03,OUT045,3052.0898
FDZ58,OUT013,2066.145
NCK29,OUT045,2007.5176
NCR53,OUT045,3620.0286
FDE26,OUT027,3772.508
FDU52,OUT049,2394.529
FDE41,OUT027,2292.5474
FDU38,OUT018,2868.853
FDA52,OUT017,2863.1055
FDW46,OUT046,1202.0718
DRI59,OUT035,3682.8557
FDT38,OUT035,1457.4312
FDL33,OUT018,2900.054
FDQ01,OUT027,5913.4917
FDJ08,OUT046,3091.2302
FDQ47,OUT049,762.6342
NCZ18,OUT013,3778.101
FDE29,OUT017,1059.6462
FDF10,OUT027,3492.3381
FDC48,OUT049,1386.5377
FDY58,OUT013,3815.4397
NCX30,OUT010,933.95056
FDV11,OUT013,2812.0222
FDT46,OUT046,867.73413
DRD01,OUT019,317.4383
FDQ11,OUT013,4166.3276
NCM41,OUT017,1587.4321
NCC55,OUT013,719.3408
FDG45,OUT027,5226.4736
NCQ54,OUT049,2820.8628
FDM34,OUT045,2074.9417
FDD17,OUT019,595.03375
FDN38,OUT027,6030.513
FDB53,OUT018,2217.3552
NCL06,OUT035,4006.4663
NCV18,OUT019,324.81238
FDX25,OUT013,3030.3748
FDB39,OUT046,948.6261
FDC33,OUT049,3096.7092
NCO14,OUT018,610.8408
FDA58,OUT027,5681.775
NCQ02,OUT017,3096.2815
NCR53,OUT017,3659.2344
FDN52,OUT046,1431.8435
FDG26,OUT046,4026.1575
FDE23,OUT027,1331.6709
DRI37,OUT013,978.73346
DRH37,OUT018,2387.1377
FDO01,OUT035,2112.668
FDK45,OUT049,1929.4055
FDP23,OUT049,3499.0427
FDM33,OUT035,3451.24
FDD36,OUT017,2119.8884
FDL56,OUT017,1428.2029
FDT27,OUT010,700.73926
FDG52,OUT017,819.3162
NCL42,OUT035,3862.5845
DRJ24,OUT046,3106.8052
FDV38,OUT046,958.33826
FDT35,OUT045,2661.268
FDY51,OUT045,3367.4824
FDC37,OUT017,1749.479
NCP43,OUT013,2893.1523
FDO33,OUT045,1778.1448
FDW04,OUT018,1862.1941
NCC31,OUT046,2392.741
FDK22,OUT049,3499.9888
FDJ50,OUT017,981.0028
FDV13,OUT017,1483.5491
DRL60,OUT017,2401.074
FDW03,OUT017,1830.0354
FDY27,OUT035,2866.3892
FDB39,OUT027,1659.2278
FDU59,OUT045,2480.4001
FDZ57,OUT049,2161.3
FDO21,OUT049,3578.4397
FDS43,OUT018,2955.5088
FDU28,OUT010,673.23566
FDC51,OUT010,350.21637
FDW16,OUT010,320.53635
FDP32,OUT010,425.11874
FDB60,OUT019,542.47
NCQ30,OUT046,2074.173
FDD26,OUT049,3099.5479
FDI44,OUT045,1317.0363
DRH23,OUT046,1000.31055
FDO44,OUT046,1765.5613
FDG04,OUT046,3090.7239
FDM32,OUT027,2787.762
FDM09,OUT013,2664.6042
FDZ47,OUT013,1582.2719
FDM40,OUT027,3034.8962
FDY48,OUT017,1743.323
NCM30,OUT045,733.67596
FDX36,OUT010,617.1672
DRF03,OUT017,767.0741
FDN51,OUT049,3759.6926
FDM57,OUT049,1393.5099
FDB35,OUT049,1571.1694
FDY13,OUT027,2266.4265
FDA37,OUT017,2036.5465
NCX53,OUT017,2354.466
FDD59,OUT018,1191.5997
FDX10,OUT019,203.7071
FDC03,OUT018,2839.628
FDW43,OUT035,3743.8662
FDW10,OUT046,2489.313
FDY14,OUT027,6057.1006
FDV43,OUT045,749.88574
FDO40,OUT013,2497.8516
FDP46,OUT027,2741.766
NCE43,OUT019,408.37793
FDD05,OUT035,2135.1526
FDJ60,OUT010,524.24384
DRE27,OUT018,1484.9536
FDO11,OUT035,4223.9146
DRG11,OUT027,2797.757
FDK33,OUT010,636.55206
DRM23,OUT045,2641.5913
FDJ02,OUT027,3828.0088
NCZ05,OUT045,1673.6932
NCL30,OUT013,2133.996
FDZ19,OUT018,2629.9897
FDM45,OUT049,2063.5427
FDO36,OUT046,2890.298
NCK31,OUT045,835.70844
DRJ37,OUT045,2339.3381
FDP24,OUT018,1710.9902
FDF46,OUT013,1989.9989
FDX46,OUT019,272.94385
NCL18,OUT045,2925.9678
FDJ26,OUT013,3317.6062
FDJ07,OUT045,1904.6412
FDY15,OUT013,2440.1611
DRG01,OUT045,1241.7529
FDF58,OUT045,1094.374
FDZ14,OUT019,392.6203
FDP31,OUT049,1097.8943
FDH45,OUT013,757.4405
FDA09,OUT010,616.1112
FDW31,OUT035,3129.9204
FDA57,OUT046,742.4103
NCE55,OUT035,2798.9058
FDC17,OUT019,644.27386
FDC59,OUT013,1045.5013
FDA22,OUT013,2792.2078
FDK52,OUT035,3700.8345
NCM26,OUT046,2511.9348
NCT53,OUT035,2646.4443
FDW45,OUT018,2287.0046
NCI18,OUT035,3635.6042
FDE38,OUT018,2317.2576
FDF08,OUT019,351.2924
FDY58,OUT010,675.55646
FDF58,OUT019,275.8261
FDX39,OUT017,3571.2124
FDB44,OUT049,3551.1716
FDF28,OUT013,2132.5234
FDE39,OUT013,1931.9425
FDT37,OUT018,3573.5361
FDZ45,OUT017,3222.4016
FDO40,OUT035,2539.7922
FDM57,OUT027,2345.9883
DRG36,OUT017,2942.4944
FDY36,OUT010,292.81445
DRL60,OUT027,3803.7043
FDS25,OUT019,381.3278
DRF49,OUT027,3134.6375
FDP16,OUT045,3834.7468
FDS60,OUT049,2312.0574
FDU15,OUT027,1072.2528
FDK43,OUT046,2152.7695
FDN25,OUT046,920.7848
FDE53,OUT049,1715.8989
FDB22,OUT013,2406.6135
FDE39,OUT017,2028.2478
FDX35,OUT035,3719.506
NCG54,OUT049,2732.3186
FDH27,OUT035,2404.8645
NCK42,OUT013,3318.2622
FDS25,OUT049,1718.3954
FDI10,OUT018,2595.8599
FDU35,OUT035,1631.0189
FDI04,OUT017,3206.5154
DRK23,OUT035,4326.87
FDB53,OUT019,423.59998
FDY02,OUT049,4074.6948
FDM60,OUT035,749.34766
NCJ31,OUT010,730.977
DRP35,OUT017,2078.8962
NCQ30,OUT018,1812.0916
DRL11,OUT010,511.59787
FDU01,OUT013,2947.43
FDR39,OUT035,3043.9092
FDO08,OUT046,2562.5437
FDC02,OUT045,4473.826
NCZ29,OUT035,2096.3425
FDF29,OUT010,407.97916
FDZ23,OUT017,3190.7668
NCU53,OUT018,2313.952
NCW30,OUT013,3856.045
NCM26,OUT027,3819.9324
FDV50,OUT027,3017.4749
FDW15,OUT049,2528.391
FDI35,OUT027,4982.545
FDO11,OUT017,4228.457
FDN48,OUT046,1556.0125
NCA17,OUT049,2410.9233
NCN54,OUT013,1270.934
FDP22,OUT013,854.60547
NCB54,OUT035,2063.1292
FDD08,OUT045,728.68994
DRM48,OUT010,210.05167
FDG41,OUT027,3218.234
FDE44,OUT027,1348.6759
FDE26,OUT035,2450.3562
NCS38,OUT013,1963.2185
NCJ54,OUT018,3116.199
FDI40,OUT019,393.07437
FDN45,OUT018,3581.9553
FDU43,OUT046,3789.9084
FDI04,OUT010,602.37823
NCC07,OUT018,1528.1659
NCC07,OUT019,375.59213
NCD18,OUT045,3778.7373
FDU55,OUT035,4173.5576
FDX59,OUT035,738.34827
FDR52,OUT049,3101.0964
NCP17,OUT013,1022.9528
FDQ32,OUT045,2047.2361
NCT17,OUT049,3095.1753
FDO10,OUT049,983.56384
FDE32,OUT049,703.2798
FDN44,OUT045,2660.247
FDH02,OUT035,1468.7843
FDK60,OUT013,1625.759
FDS24,OUT019,372.22556
FDL03,OUT010,699.3799
FDB46,OUT027,5070.5425
FDO48,OUT049,3740.3784
FDZ39,OUT049,1697.219
FDT02,OUT027,745.58453
FDC50,OUT013,1569.5767
FDP39,OUT035,957.72095
DRG15,OUT018,938.77136
FDP10,OUT018,1706.7153
FDF53,OUT027,4780.3467
FDN34,OUT045,2708.427
FDK02,OUT045,2012.3243
FDC23,OUT045,3014.9119
FDJ10,OUT019,337.64636
FDE53,OUT035,1751.8799
FDR25,OUT035,4105.3613
FDW50,OUT046,2652.6265
FDS09,OUT049,927.9618
FDW49,OUT010,573.3432
FDU51,OUT046,2858.0334
FDF28,OUT018,1792.0872
NCY30,OUT018,2707.9092
FDD44,OUT045,4054.3555
FDX09,OUT017,2959.4438
NCF30,OUT013,2088.4595
FDZ50,OUT019,608.75183
FDW37,OUT013,1405.514
FDD11,OUT049,3795.13
DRH39,OUT018,1203.5458
FDA36,OUT049,3088.5593
NCG43,OUT049,1533.034
FDF02,OUT035,1721.4615
FDP57,OUT027,2366.3567
NCE42,OUT017,3305.7437
NCR38,OUT027,5314.8086
FDP03,OUT019,407.06693
FDO51,OUT035,815.4252
NCQ42,OUT046,2084.7488
NCM41,OUT046,1501.2095
FDH48,OUT027,2333.1848
DRF60,OUT046,3739.398
FDJ27,OUT035,1702.832
FDQ14,OUT013,2378.7837
FDN27,OUT017,2016.8704
NCQ02,OUT046,3029.177
FDJ33,OUT049,2061.7566
FDP07,OUT027,5473.736
DRE01,OUT049,3827.1882
FDU36,OUT045,1617.1183
FDL28,OUT017,3805.194
NCX53,OUT046,2306.065
FDZ39,OUT013,1675.3326
NCP42,OUT013,3092.2092
FDJ14,OUT035,1389.1578
FDK04,OUT049,945.8425
NCC19,OUT017,3075.4236
FDS09,OUT018,813.89435
FDZ02,OUT046,1626.0065
FDD35,OUT018,1884.0853
NCY42,OUT017,2447.0178
FDB05,OUT045,3753.783
FDF20,OUT035,3140.0007
NCO41,OUT018,1394.0546
FDC40,OUT027,2232.7761
FDV58,OUT045,2085.1274
FDZ57,OUT045,2045.9749
DRM35,OUT046,2912.4243
DRN36,OUT018,1364.9786
FDQ13,OUT046,1388.5574
DRO35,OUT010,367.31763
NCD43,OUT035,1776.8588
FDA51,OUT018,1627.5216
NCX17,OUT027,5704.681
NCZ17,OUT049,765.8365
FDR11,OUT027,3875.0662
FDW34,OUT049,3816.5547
FDN50,OUT017,1597.5743
FDS09,OUT046,901.4549
FDS48,OUT018,2181.993
FDL44,OUT049,2688.0422
DRF48,OUT018,2845.57
FDA14,OUT018,2025.3066
NCD30,OUT049,1552.7169
FDI16,OUT017,904.5217
NCG06,OUT035,3839.8428
DRZ24,OUT035,1998.0217
NCS17,OUT045,1548.2263
FDB37,OUT045,3738.066
FDE10,OUT035,2112.1445
FDC57,OUT045,3017.114
FDM12,OUT018,2967.9849
FDE24,OUT049,2214.8433
FDW22,OUT045,3478.5066
DRD01,OUT027,1813.9564
NCZ18,OUT027,5807.5757
FDN49,OUT045,730.4415
FDR22,OUT035,2050.4153
FDV08,OUT019,233.51361
FDY39,OUT046,3091.7974
FDV36,OUT049,2136.384
FDO60,OUT045,749.2172
FDU04,OUT027,3422.8665
FDR20,OUT027,1373.0768
FDW19,OUT019,337.03497
FDU40,OUT049,2311.0664
FDK15,OUT045,1569.801
DRF15,OUT035,2492.0945
FDQ25,OUT017,2876.5754
FDI48,OUT019,314.93173
FDS49,OUT046,1390.7272
FDV22,OUT046,2757.91
NCV42,OUT046,1731.0712
FDX26,OUT046,3132.0771
FDI33,OUT018,1275.2573
FDZ14,OUT049,2066.33
FDG10,OUT013,862.5863
FDM38,OUT018,815.88635
FDG26,OUT027,6107.04
FDH46,OUT035,1763.7628
FDN13,OUT018,1477.632
FDU57,OUT035,2452.445
NCI06,OUT046,2922.6162
FDM38,OUT045,952.2435
NCG42,OUT010,385.4526
FDL39,OUT045,2882.5051
FDT31,OUT019,551.46124
FDV59,OUT013,3393.8796
FDB49,OUT035,1763.8478
FDD58,OUT049,1719.5344
DRN59,OUT046,869.4711
FDX48,OUT049,2463.6616
FDQ11,OUT049,4164.983
FDY12,OUT049,975.03394
FDQ11,OUT045,4129.7964
DRI11,OUT017,1947.5826
FDY32,OUT027,3818.2344
FDS51,OUT045,1045.3724
FDR19,OUT010,428.80243
DRB13,OUT018,2904.7717
FDS21,OUT035,1107.8284
FDQ40,OUT045,2817.2725
NCE55,OUT013,2751.3713
FDX43,OUT027,3986.9883
FDS12,OUT049,2067.4343
DRK01,OUT027,2512.0886
FDN25,OUT017,964.1652
FDB60,OUT046,3086.271
FDQ13,OUT017,1428.0352
DRK13,OUT045,3079.5999
DRF25,OUT018,562.3725
NCD42,OUT019,226.8432
FDW25,OUT045,1532.3988
NCV29,OUT027,4875.6235
NCK42,OUT035,3471.9875
DRJ13,OUT027,3714.074
DRD15,OUT017,3792.5032
FDM27,OUT045,2488.3567
FDZ50,OUT018,2860.6914
FDC04,OUT046,3848.1335
FDF50,OUT049,3083.7537
FDP15,OUT045,3786.613
FDK46,OUT035,3906.7493
FDZ56,OUT018,2481.5508
FDY60,OUT049,2413.7988
FDB10,OUT035,3900.466
FDR57,OUT045,2351.3232
FDU58,OUT049,3112.42
FDH02,OUT046,1423.744
FDP48,OUT013,3001.9849
FDI46,OUT035,3987.1238
FDW56,OUT013,3011.6997
NCM19,OUT010,391.14502
FDS50,OUT027,5331.4824
FDK24,OUT013,760.8569
FDO36,OUT017,2991.5894
FDK45,OUT027,3016.9707
NCL05,OUT045,757.0608
FDL32,OUT018,1651.6876
FDA28,OUT049,2126.849
FDY36,OUT018,1114.0665
FDP32,OUT018,1826.9302
FDL50,OUT046,2099.033
DRC24,OUT049,2472.056
NCS18,OUT017,1764.796
FDD16,OUT017,1304.0826
NCV18,OUT013,1678.1521
